time_id,salida_id,tipo_id,almacen_id,vendedor_id,articulo_id,cliente_id,grupo_id,cantidadArticulos,numeroSalidas
20101014,5132,158,7,NULL,4366,NULL,222,1,1
20100426,571,158,7,24,4311,4029,222,1,1
20100529,6073,158,7,20,4367,4619,222,1,1
20100625,4789,158,7,24,4310,4029,222,1,1
20101014,5132,158,7,NULL,4369,NULL,222,1,1
20100428,4243,158,7,20,4361,4413,222,1,1
20100606,2408,158,7,24,4362,4029,222,2,1
20100626,1613,158,7,20,4361,4139,222,2,1
20101016,2943,158,7,24,4363,4029,222,7,1
20100510,4366,158,7,24,4360,4029,222,3,1
20100607,2870,158,7,20,4310,3785,222,6,1
20100703,5049,158,7,24,4312,4029,222,2,1
20101108,463,158,7,20,4310,3938,222,3,1
20100529,5411,158,7,24,4362,4029,222,2,1
20100607,6580,158,7,20,4363,4371,222,2,1
20100707,1704,158,7,20,4312,3983,222,1,1
20101115,5224,158,7,24,4311,4029,222,1,1
20100529,5411,158,7,24,4365,4029,222,1,1
20100608,4478,158,7,20,4366,3999,222,2,1
20100707,1704,158,7,20,4366,3983,222,2,1
20101130,5633,158,7,24,4263,4029,222,1,1
20100529,6073,158,7,20,4310,4619,222,1,1
20100610,5943,158,7,20,4361,4598,222,1,1
20100808,4745,158,7,20,4312,4514,222,1,1
20101209,3989,158,7,24,4360,4029,222,1,1
20100607,4979,158,7,20,4362,4217,222,1,1
20100716,6922,158,7,20,4310,4657,222,2,1
20100811,5554,158,7,20,4368,4287,222,1,1
20101209,6442,158,7,20,4362,3768,222,2,1
20100701,5759,158,7,20,4311,4207,222,1,1
20100716,6922,158,7,20,4365,4657,222,2,1
20100823,2013,158,7,24,4311,4029,222,1,1
20101213,5648,158,7,20,4310,4128,222,1,1
20100706,2596,158,7,20,4362,4003,222,2,1
20100808,4178,158,7,20,4360,3768,222,1,1
20100901,1508,158,7,20,4367,3881,222,3,1
20101223,2171,158,7,20,4310,4207,222,1,1
20100707,1704,158,7,20,4362,3983,222,1,1
20100816,4673,158,7,20,4310,3782,222,2,1
20100907,1995,158,7,20,4367,3782,222,1,1
20101230,569,158,7,20,4362,3768,222,1,1
20100707,2182,158,7,20,4361,4217,222,2,1
20100902,3711,158,7,20,4361,4092,222,1,1
20100930,2737,158,7,20,4312,4350,222,1,1
20110129,1738,158,7,20,4310,3788,222,1,1
20100716,6922,158,7,20,4361,4657,222,3,1
20100907,1995,158,7,20,4310,3782,222,6,1
20101009,1071,158,7,20,4369,4003,222,2,1
20110205,767,158,7,20,4361,3999,222,8,1
20100723,2106,158,7,24,4311,4029,222,1,1
20100918,5015,158,7,20,4361,4106,222,1,1
20101013,677,158,7,20,4310,3782,222,10,1
20110214,4434,158,7,20,4367,4442,222,3,1
20100725,618,158,7,20,4361,4049,222,2,1
20100925,3453,158,7,20,4364,4143,222,1,1
20101014,5132,158,7,NULL,4365,NULL,222,1,1
20110220,598,158,7,20,4369,4119,222,1,1
20100826,4248,158,7,20,4363,4451,222,1,1
20100928,7028,158,7,20,4310,4675,222,2,1
20101022,2063,158,7,24,4363,4029,222,2,1
20110307,3291,158,7,20,4363,4222,222,2,1
20100907,1995,158,7,20,4364,3782,222,2,1
20101005,6615,158,7,20,4361,3999,222,1,1
20101111,478,158,7,NULL,4365,NULL,222,2,1
20110324,500,158,7,20,4363,4117,222,1,1
20100908,1062,158,7,20,4361,3874,222,2,1
20101010,1504,158,7,24,4361,4029,222,5,1
20101111,478,158,7,NULL,4368,NULL,222,2,1
20110324,5441,158,7,21,4263,4516,222,6,1
20100910,4828,158,7,NULL,4361,NULL,222,1,1
20101010,5741,158,7,20,4311,3978,222,1,1
20101120,7060,158,7,20,4361,4442,222,2,1
20110327,6892,158,7,20,4362,4612,222,1,1
20100919,1708,158,7,20,4310,4244,222,10,1
20101012,4072,158,7,24,4312,4029,222,3,1
20101126,2856,158,7,20,4363,3846,222,2,1
20110404,5550,158,7,20,4361,3741,222,1,1
20100919,7067,158,7,20,4362,4287,222,1,1
20101014,5132,158,7,NULL,4363,NULL,222,2,1
20101129,508,158,7,24,4365,4029,222,2,1
20110407,3237,158,7,20,4364,3768,222,1,1
20101005,1125,158,7,20,4364,3999,222,1,1
20101016,2943,158,7,24,4362,4029,222,1,1
20101202,5637,158,7,24,4360,4029,222,1,1
20110420,6314,158,7,20,4369,4607,222,1,1
20101010,6510,158,7,20,4311,4287,222,1,1
20101022,2063,158,7,24,4369,4029,222,1,1
20110108,4581,158,7,24,4366,4029,222,1,1
20110423,1400,158,7,22,4310,4037,222,3,1
20101023,2195,158,7,20,4310,4297,222,6,1
20101028,600,158,7,20,4363,3938,222,2,1
20110124,4997,158,7,24,4361,4029,222,1,1
20110506,3197,158,7,21,4363,4225,222,1,1
20101027,4449,158,7,20,4367,3978,222,2,1
20101109,2321,158,7,24,4361,4029,222,1,1
20110125,1952,158,7,24,4372,4029,222,1,1
20110507,1293,158,7,20,4367,3846,222,1,1
20101109,2321,158,7,24,4369,4029,222,2,1
20101124,902,158,7,20,4361,4003,222,1,1
20110126,1050,158,7,20,4315,3782,222,2,1
20110525,1660,158,7,20,4368,3983,222,1,1
20101116,4453,158,7,24,4315,4029,222,1,1
20101208,3519,158,7,20,4359,4003,222,1,1
20110126,1050,158,7,20,4360,3782,222,2,1
20110604,6960,158,7,24,4361,4029,222,1,1
20101205,4030,158,7,20,4369,3986,222,1,1
20101209,6442,158,7,20,4368,3768,222,2,1
20110130,1464,158,7,20,4315,4003,222,1,1
20110608,1677,158,7,20,4310,4003,222,7,1
20101206,2517,158,7,20,4368,4290,222,1,1
20101216,6346,158,7,20,4361,3741,222,1,1
20110201,1773,158,7,24,4363,4029,222,1,1
20110702,2055,158,7,20,4310,4207,222,1,1
20101209,6442,158,7,20,4363,3768,222,1,1
20110105,2864,158,7,20,4311,4362,222,1,1
20110215,4880,158,7,20,4362,4284,222,1,1
20110818,5486,158,7,24,4366,4029,222,1,1
20120512,4587,158,7,20,4312,3881,222,1,1
20120701,2616,158,7,20,4361,4003,222,1,1
20110823,997,158,7,20,4310,4143,222,1,1
20110902,4651,158,7,20,4364,4483,222,2,1
20120609,6988,158,7,24,4311,4029,222,1,1
20120705,2770,158,7,20,4361,4139,222,1,1
20110831,6448,158,7,20,4365,3768,222,1,1
20110921,6830,158,7,20,4310,3995,222,1,1
20120619,6090,158,7,24,4363,4029,222,1,1
20120705,5465,158,7,20,4310,3785,222,10,1
20110902,2837,158,7,20,4364,3785,222,1,1
20110923,5629,158,7,24,4362,4029,222,1,1
20120627,2392,158,7,20,4310,4207,222,1,1
20120705,5465,158,7,20,4313,3785,222,1,1
20110913,643,158,7,20,4361,3999,222,6,1
20110924,6757,158,7,20,4361,4106,222,1,1
20120702,1942,158,7,23,4312,4262,222,1,1
20120705,5465,158,7,20,4358,3785,222,1,1
20110918,4333,158,7,20,4311,3774,222,1,1
20111003,1019,158,7,20,4361,4143,222,1,1
20120712,4339,158,7,20,4315,3768,222,1,1
20120712,653,158,7,20,4315,4003,222,1,1
20110919,2503,158,7,20,4361,4003,222,3,1
20111018,1765,158,7,20,4368,4180,222,1,1
20120806,684,158,7,20,4315,3874,222,2,1
20120712,653,158,7,20,4360,4003,222,1,1
20111006,491,158,7,24,4363,4029,222,1,1
20111018,2206,158,7,20,4361,4092,222,1,1
20120808,568,158,7,24,4263,4029,222,1,1
20120712,7006,158,7,20,4315,3995,222,2,1
20111027,5141,158,7,20,4361,4106,222,1,1
20111108,5764,158,7,20,4263,4583,222,2,1
20120810,582,158,7,24,4369,4029,222,1,1
20120719,2527,158,7,20,4310,3788,222,1,1
20111028,4480,158,7,24,4369,4029,222,1,1
20111204,778,158,7,20,4363,3886,222,1,1
20120813,6016,158,7,20,4310,4502,222,2,1
20120816,4126,158,7,24,4311,4029,222,1,1
20111030,5276,158,7,20,4361,4221,222,1,1
20111206,4099,158,7,20,4362,4451,222,1,1
20120813,6016,158,7,20,4361,4502,222,2,1
20120821,5784,158,7,20,4310,4502,222,3,1
20111030,5276,158,7,20,4368,4221,222,1,1
20111209,1718,158,7,24,4310,4029,222,2,1
20120814,5033,158,7,24,4361,4029,222,1,1
20120826,1231,158,7,20,4310,3999,222,1,1
20111103,4082,158,7,20,4361,4178,222,1,1
20111210,6833,158,7,20,4310,3769,222,1,1
20120814,5033,158,7,24,4364,4029,222,1,1
20120830,4077,158,7,20,4262,4442,222,1,1
20111104,1368,158,7,20,4363,3986,222,2,1
20111212,3539,158,7,24,4360,4029,222,1,1
20120815,2947,158,7,20,4364,4143,222,1,1
20120909,5167,158,7,20,4362,4084,222,1,1
20111106,5968,158,7,20,4361,4287,222,1,1
20111222,3019,158,7,20,4314,3999,222,1,1
20120823,3082,158,7,20,4310,3995,222,2,1
20120928,6225,158,7,20,4310,3884,222,1,1
20111109,5135,158,7,20,4362,4510,222,1,1
20120102,4920,158,7,20,4310,4483,222,1,1
20120830,4077,158,7,20,4266,4442,222,1,1
20121014,3252,158,7,24,4312,4029,222,1,1
20111201,1834,158,7,20,4361,3881,222,1,1
20120125,4326,158,7,20,4361,4470,222,1,1
20120830,4077,158,7,20,4269,4442,222,1,1
20121017,3408,158,7,24,4362,4029,222,1,1
20120101,3356,158,7,20,4310,3957,222,1,1
20120127,1331,158,7,24,4362,4029,222,1,1
20120831,6677,158,7,20,4361,4657,222,1,1
20121028,3249,158,7,20,4275,3741,222,1,1
20120106,5727,158,7,20,4311,4207,222,1,1
20120209,2344,158,7,20,4363,4130,222,1,1
20120904,4412,158,7,24,4310,4029,222,1,1
20121107,4877,158,7,20,4361,4128,222,1,1
20120112,3013,158,7,20,4266,3846,222,1,1
20120212,2409,158,7,20,4310,4324,222,2,1
20120914,4760,158,7,20,4363,4497,222,2,1
20121116,4715,158,7,20,4361,3999,222,2,1
20120112,3013,158,7,20,4269,3846,222,1,1
20120215,3242,158,7,20,4365,3768,222,1,1
20120919,1505,158,7,20,4361,3788,222,2,1
20121120,2135,158,7,24,4362,4029,222,1,1
20120112,3555,158,7,24,4360,4029,222,1,1
20120216,2415,158,7,24,4362,4029,222,1,1
20121004,3728,158,7,20,4261,4290,222,1,1
20121128,3210,158,7,24,4311,4029,222,1,1
20120225,2742,158,7,22,4367,4037,222,3,1
20120218,2965,158,7,20,4361,4003,222,3,1
20121005,6571,158,7,20,4263,3971,222,2,1
20121207,7055,158,7,20,4310,4146,222,1,1
20120228,6458,158,7,20,4361,4222,222,1,1
20120305,4183,158,7,20,4362,3999,222,1,1
20121005,6571,158,7,20,4315,3971,222,2,1
20121207,7055,158,7,20,4361,4146,222,1,1
20120312,7073,158,7,20,4360,3971,222,2,1
20120312,7073,158,7,20,4315,3971,222,1,1
20121012,2441,158,7,20,4361,4106,222,1,1
20121225,5777,158,7,20,4311,4442,222,2,1
20120328,6822,158,7,24,4363,4029,222,1,1
20120317,1032,158,7,20,4310,4128,222,2,1
20121015,5386,158,7,20,4361,4442,222,9,1
20130113,2884,158,7,20,4262,3768,222,1,1
20120401,1622,158,7,20,4310,3788,222,5,1
20120329,6688,158,7,20,4362,4669,222,1,1
20121112,3657,158,7,20,4362,4222,222,2,1
20130113,2884,158,7,20,4368,3768,222,1,1
20120406,4795,158,7,24,4369,4029,222,2,1
20120404,3871,158,7,20,4360,4059,222,1,1
20121120,2135,158,7,24,4369,4029,222,2,1
20130128,2092,158,7,20,4310,3782,222,10,1
20120412,4376,158,7,20,4315,4396,222,1,1
20120411,2047,158,7,20,4310,4003,222,1,1
20121202,7032,158,7,23,4368,3936,222,1,1
20130319,2629,158,7,20,4367,4290,222,2,1
20120415,5448,158,7,20,4310,3741,222,1,1
20120414,6279,158,7,20,4310,4335,222,1,1
20121213,5328,158,7,20,4361,3999,222,1,1
20130420,4023,158,7,NULL,4362,NULL,222,1,1
20120423,4246,158,7,20,4361,4442,222,2,1
20120515,3170,158,7,24,4362,4029,222,1,1
20121215,3005,158,7,20,4368,4003,222,2,1
20130428,4135,158,7,20,4364,4084,222,1,1
20120430,3870,158,7,23,4361,3913,222,2,1
20120518,4929,158,7,20,4361,4092,222,1,1
20121229,4184,158,7,20,4361,4470,222,1,1
20130430,3514,158,7,20,4310,3769,222,3,1
20120503,1961,158,7,20,4310,4207,222,4,1
20120518,4929,158,7,20,4364,4092,222,1,1
20130117,2528,158,7,20,4310,4003,222,1,1
20130513,5802,158,7,20,4367,4442,222,2,1
20120504,2066,158,7,20,4310,4265,222,1,1
20120518,6395,158,7,24,4312,4029,222,1,1
20130118,3556,158,7,20,4315,3769,222,1,1
20130528,1397,158,7,20,4368,4205,222,2,1
20120509,4256,158,7,20,4361,4470,222,1,1
20120526,1454,158,7,20,4363,3999,222,2,1
20130118,3556,158,7,20,4360,3769,222,1,1
20130601,5509,158,7,24,4315,4029,222,2,1
20120510,5307,158,7,24,4311,4029,222,1,1
20120609,640,158,7,20,4310,3785,222,5,1
20130131,4889,158,7,20,4367,4442,222,1,1
20130606,2143,158,7,24,4362,4029,222,1,1
20120512,4587,158,7,20,4361,3881,222,1,1
20120617,2202,158,7,20,4262,4291,222,3,1
20130216,626,158,7,20,4310,4003,222,1,1
20130606,4650,158,7,NULL,4310,NULL,222,1,1
20120522,5371,158,7,20,4361,4442,222,10,1
20120625,4845,158,7,20,4315,4115,222,1,1
20130216,4103,158,7,NULL,4312,NULL,222,6,1
20130613,1349,158,7,22,4310,4037,222,3,1
20120625,782,158,7,20,4361,3999,222,1,1
20120625,4845,158,7,20,4360,4115,222,1,1
20130302,1138,158,7,20,4258,3788,222,1,1
20130613,1349,158,7,22,4361,4037,222,3,1
20120625,4845,158,7,20,4263,4115,222,1,1
20120627,3074,158,7,20,4362,3846,222,1,1
20130307,1879,158,7,20,4361,3846,222,1,1
20130614,4757,158,7,20,4311,4224,222,1,1
20120627,4321,158,7,20,4362,4003,222,2,1
20120730,1374,158,7,NULL,4361,NULL,222,5,1
20130322,2487,158,7,20,4313,4329,222,1,1
20130710,4919,158,7,20,4310,4483,222,1,1
20120703,6095,158,7,24,4368,4029,222,1,1
20120810,2213,158,7,20,4361,4139,222,2,1
20130423,3426,158,7,20,4361,4130,222,2,1
20130717,802,158,7,24,4365,4029,222,1,1
20120712,653,158,7,20,4310,4003,222,1,1
20120814,4401,158,7,22,4310,4037,222,1,1
20130428,4135,158,7,20,4310,4084,222,1,1
20130717,7072,158,7,20,4310,4657,222,2,1
20120712,4339,158,7,20,4365,3768,222,2,1
20120906,3040,158,7,NULL,4368,NULL,222,1,1
20130503,5487,158,7,20,4310,4560,222,1,1
20130804,4314,158,7,20,4358,4442,222,1,1
20120729,5626,158,7,22,4262,4037,222,1,1
20120928,746,158,7,20,4310,3782,222,10,1
20130510,4114,158,7,24,4368,4029,222,1,1
20130901,4227,158,7,20,4361,4352,222,1,1
20120814,4401,158,7,22,4361,4037,222,1,1
20121004,3728,158,7,20,4359,4290,222,1,1
20130609,1511,158,7,24,4310,4029,222,2,1
20130904,2542,158,7,20,4366,4222,222,1,1
20120909,5420,158,7,20,4310,4561,222,1,1
20121005,6571,158,7,20,4359,3971,222,1,1
20130614,4757,158,7,20,4366,4224,222,1,1
20130905,2186,158,7,24,4361,4029,222,1,1
20121004,1601,158,7,24,4368,4029,222,1,1
20121108,3654,158,7,20,4361,4411,222,1,1
20130630,3608,158,7,20,4310,3769,222,2,1
20130905,2186,158,7,24,4364,4029,222,1,1
20121004,3728,158,7,20,4262,4290,222,1,1
20121123,3862,158,7,20,4315,4060,222,1,1
20130720,2016,158,7,20,4266,4278,222,2,1
20130905,2186,158,7,24,4367,4029,222,1,1
20121020,3933,158,7,20,4362,4447,222,1,1
20121123,3862,158,7,20,4360,4060,222,1,1
20130813,5103,158,7,20,4368,4497,222,1,1
20130906,1027,158,7,20,4263,4003,222,1,1
20121028,3249,158,7,20,4360,3741,222,1,1
20121125,1582,158,7,20,4315,4205,222,1,1
20130816,5054,158,7,20,4311,4114,222,1,1
20130906,3516,158,7,20,4361,4411,222,2,1
20121108,3300,158,7,20,4361,4003,222,1,1
20121205,2533,158,7,20,4310,3780,222,3,1
20130825,2513,158,7,24,4369,4029,222,1,1
20130908,1192,158,7,24,4263,4029,222,1,1
20121116,1898,158,7,20,4364,4003,222,1,1
20121215,1894,158,7,24,4369,4029,222,1,1
20130904,3004,158,7,20,4361,4106,222,1,1
20131002,5026,158,7,20,4368,4114,222,2,1
20121124,4768,158,7,21,4310,4516,222,1,1
20121215,4045,158,7,20,4313,4442,222,1,1
20130908,1192,158,7,24,4315,4029,222,1,1
20131008,2057,158,7,20,4362,4205,222,2,1
20121125,1582,158,7,20,4311,4205,222,1,1
20121223,5053,158,7,22,4361,4037,222,1,1
20130914,3900,158,7,24,4360,4029,222,2,1
20131013,1189,158,7,24,4366,4029,222,1,1
20121125,1582,158,7,20,4362,4205,222,1,1
20121229,4184,158,7,20,4362,4470,222,2,1
20130928,574,158,7,20,4360,3978,222,1,1
20131027,6362,158,7,20,4366,4644,222,2,1
20121231,3070,158,7,20,4362,3855,222,1,1
20121229,4184,158,7,20,4369,4470,222,1,1
20131013,1189,158,7,24,4363,4029,222,2,1
20131027,6362,158,7,20,4369,4644,222,1,1
20130109,5397,158,7,20,4310,3741,222,2,1
20130102,4585,158,7,20,4361,3881,222,1,1
20131023,6473,158,7,20,4310,3769,222,5,1
20131029,6765,158,7,20,4359,3971,222,1,1
20130123,1659,158,7,20,4367,3999,222,1,1
20130109,5397,158,7,20,4364,3741,222,2,1
20131023,6473,158,7,20,4359,3769,222,1,1
20131106,2043,158,7,20,4262,4003,222,2,1
20130124,3035,158,7,20,4311,4128,222,1,1
20130122,1787,158,7,24,4360,4029,222,1,1
20131027,6362,158,7,20,4312,4644,222,1,1
20131106,2043,158,7,20,4313,4003,222,1,1
20130124,5381,158,7,24,4362,4029,222,1,1
20130125,6086,158,7,20,4360,4614,222,1,1
20131029,1976,158,7,22,4310,4037,222,1,1
20131106,2043,158,7,20,4358,4003,222,1,1
20130209,1048,158,7,24,4363,4029,222,2,1
20130128,5230,158,7,20,4362,4128,222,1,1
20131029,6765,158,7,20,4275,3971,222,2,1
20131112,5512,158,7,20,4314,4290,222,1,1
20130209,1048,158,7,24,4366,4029,222,2,1
20130202,6876,158,7,20,4261,4680,222,1,1
20131029,6765,158,7,20,4315,3971,222,1,1
20131123,3359,158,7,20,4310,4297,222,1,1
20130219,5396,158,7,20,4361,4106,222,1,1
20130217,4675,158,7,20,4310,4128,222,1,1
20131103,2154,158,7,24,4315,4029,222,1,1
20131213,4856,158,7,20,4362,3986,222,1,1
20130219,7086,158,7,22,4361,4037,222,1,1
20130224,2777,158,7,20,4367,3785,222,1,1
20131106,2043,158,7,20,4310,4003,222,10,1
20140128,1411,158,7,24,4312,4029,222,1,1
20130311,3204,158,7,20,4311,4224,222,1,1
20130329,3266,158,7,20,4361,3785,222,1,1
20131130,5706,158,7,20,4315,3899,222,1,1
20140128,1781,158,7,20,4315,3939,222,1,1
20130319,2629,158,7,20,4262,4290,222,2,1
20130404,2952,158,7,20,4361,4003,222,2,1
20131203,2808,158,7,24,4363,4029,222,4,1
20140128,1781,158,7,20,4360,3939,222,1,1
20130319,2629,158,7,20,4359,4290,222,2,1
20130407,5298,158,7,20,4310,3768,222,1,1
20131213,1275,158,7,20,4364,4092,222,1,1
20140210,4089,158,7,20,4312,4413,222,1,1
20130331,6445,158,7,20,4310,4635,222,3,1
20130418,6114,158,7,20,4312,3901,222,1,1
20131223,1684,158,7,20,4311,4003,222,1,1
20140223,1253,158,7,24,4266,4029,222,1,1
20130407,5298,158,7,20,4364,3768,222,1,1
20130423,638,158,7,20,4363,3788,222,1,1
20140101,1865,158,7,20,4310,3835,222,1,1
20140328,3411,158,7,20,4359,4003,222,2,1
20130420,876,158,7,24,4310,4029,222,1,1
20130423,638,158,7,20,4369,3788,222,1,1
20140106,1812,158,7,24,4310,4029,222,1,1
20140405,1571,158,7,20,4310,4003,222,2,1
20130424,5419,158,7,20,4310,4561,222,1,1
20130506,5851,158,7,24,4362,4029,222,1,1
20140112,994,158,7,20,4364,4143,222,1,1
20140406,6913,158,7,20,4365,3768,222,2,1
20130428,4135,158,7,20,4366,4084,222,2,1
20130520,5080,158,7,20,4361,4497,222,1,1
20140222,1596,158,7,20,4365,4143,222,1,1
20140408,4334,158,7,20,4368,4333,222,2,1
20130429,6848,158,7,20,4361,3999,222,2,1
20130520,5080,158,7,20,4369,4497,222,4,1
20140319,4458,158,7,20,4310,3774,222,2,1
20140413,928,158,7,24,4263,4029,222,1,1
20130502,6494,158,7,20,4310,4661,222,1,1
20130530,1643,158,7,24,4369,4029,222,1,1
20140328,3411,158,7,20,4310,4003,222,4,1
20140418,4214,158,7,20,4362,3999,222,1,1
20130528,1397,158,7,20,4369,4205,222,1,1
20130611,874,158,7,NULL,4366,NULL,222,1,1
20140418,4214,158,7,20,4311,3999,222,1,1
20140428,787,158,7,20,4361,4003,222,8,1
20130601,987,158,7,20,4275,3846,222,1,1
20130702,3145,158,7,20,4311,4390,222,1,1
20140425,2912,158,7,20,4311,4143,222,1,1
20140509,3950,158,7,22,4361,4037,222,1,1
20130618,6382,158,7,20,4274,3768,222,1,1
20130724,704,158,7,20,4364,3999,222,2,1
20140426,5395,158,7,20,4362,3999,222,2,1
20140512,922,158,7,20,4364,4092,222,3,1
20130628,2839,158,7,20,4314,4361,222,1,1
20130730,5881,158,7,20,4361,4502,222,4,1
20140502,5910,158,7,20,4310,3782,222,4,1
20140516,5440,158,7,20,4310,3879,222,1,1
20130703,827,158,7,20,4366,4143,222,2,1
20130812,2932,158,7,24,4366,4029,222,1,1
20140509,3950,158,7,22,4310,4037,222,2,1
20140521,2756,158,7,20,4361,3846,222,1,1
20130706,3591,158,7,20,4310,4003,222,1,1
20130906,1027,158,7,20,4310,4003,222,1,1
20140521,2252,158,7,20,4364,4003,222,1,1
20140530,2486,158,7,20,4310,3788,222,1,1
20130706,3591,158,7,20,4362,4003,222,2,1
20130908,4616,158,7,20,4343,3999,222,6,1
20140525,1461,158,7,20,4363,4217,222,2,1
20140605,1274,158,7,20,4310,3782,222,10,1
20130715,2162,158,7,20,4361,4003,222,1,1
20130916,4644,158,7,20,4265,4442,222,2,1
20140601,3161,158,7,20,4310,3774,222,2,1
20140713,2077,158,7,24,4311,4029,222,1,1
20130810,721,158,7,20,4367,3788,222,1,1
20131011,3376,158,7,20,4310,3780,222,5,1
20140622,1776,158,7,20,4367,4106,222,1,1
20140901,649,158,7,24,4314,4029,222,1,1
20130810,4425,158,7,24,4311,4029,222,2,1
20131022,2805,158,7,20,4359,4290,222,2,1
20140720,5330,158,7,20,4368,4221,222,1,1
20140907,1739,158,7,20,4311,4247,222,1,1
20130812,2374,158,7,20,4364,4003,222,1,1
20131102,3699,158,7,20,4310,3782,222,4,1
20140801,5896,158,7,20,4263,3971,222,2,1
20140914,3424,158,7,20,4360,3985,222,1,1
20130920,765,158,7,20,4310,3978,222,1,1
20131106,2043,158,7,20,4263,4003,222,2,1
20140801,5896,158,7,20,4310,3971,222,3,1
20140915,3010,158,7,20,4310,3995,222,5,1
20131027,5151,158,7,20,4361,3999,222,2,1
20131112,5512,158,7,20,4262,4290,222,1,1
20140801,5896,158,7,20,4315,3971,222,2,1
20140922,5729,158,7,20,4361,4287,222,1,1
20131029,1976,158,7,22,4361,4037,222,3,1
20131123,4064,158,7,22,4310,4453,222,2,1
20140816,5478,158,7,24,4362,4029,222,1,1
20140930,1909,158,7,20,4310,3782,222,5,1
20131104,5714,158,7,20,4312,4128,222,2,1
20131124,2385,158,7,20,4366,4222,222,1,1
20140818,1051,158,7,20,4311,3999,222,1,1
20141007,868,158,7,20,4369,4143,222,2,1
20131112,5512,158,7,20,4274,4290,222,1,1
20131226,3306,158,7,24,4362,4029,222,1,1
20140902,770,158,7,24,4315,4029,222,1,1
20141007,4559,158,7,20,4315,4493,222,1,1
20131114,4890,158,7,20,4361,4217,222,1,1
20140112,3389,158,7,20,4361,4003,222,1,1
20140916,3360,158,7,20,4310,4003,222,2,1
20141010,6541,158,7,22,4361,4037,222,2,1
20131117,4546,158,7,20,4368,4442,222,2,1
20140119,3026,158,7,20,4369,4362,222,2,1
20140916,3360,158,7,20,4361,4003,222,4,1
20141026,4995,158,7,20,4364,4483,222,1,1
20131203,2808,158,7,24,4369,4029,222,2,1
20140131,774,158,7,20,4360,4142,222,2,1
20141002,6241,158,7,20,4361,4092,222,1,1
20141028,2461,158,7,20,4310,4324,222,2,1
20140101,1865,158,7,20,4311,3835,222,1,1
20140226,2332,158,7,20,4366,4222,222,1,1
20141026,4156,158,7,21,4311,4468,222,1,1
20141105,4968,158,7,20,4310,4442,222,3,1
20140104,2868,158,7,20,4362,4143,222,1,1
20140319,742,158,7,20,4311,4140,222,1,1
20141026,4995,158,7,20,4310,4483,222,1,1
20141123,1670,158,7,20,4366,4242,222,1,1
20140104,2868,158,7,20,4365,4143,222,1,1
20140322,2665,158,7,20,4361,4130,222,1,1
20141107,4712,158,7,20,4310,4509,222,1,1
20141128,5696,158,7,20,4361,3994,222,1,1
20140109,4235,158,7,20,4362,3999,222,1,1
20140425,2912,158,7,20,4364,4143,222,1,1
20141123,1670,158,7,20,4369,4242,222,2,1
20141217,4280,158,7,24,4358,4029,222,1,1
20140111,534,158,7,20,4361,3874,222,3,1
20140510,6126,158,7,20,4368,3971,222,2,1
20150105,1493,158,7,20,4361,3788,222,3,1
20141221,2087,158,7,24,4269,4029,222,1,1
20140115,7065,158,7,20,4361,3999,222,2,1
20140521,4441,158,7,22,4310,4037,222,2,1
20150128,4646,158,7,20,4310,4128,222,1,1
20141221,5119,158,7,20,4274,4290,222,2,1
20140128,1781,158,7,20,4310,3939,222,1,1
20140625,4579,158,7,24,4312,4029,222,2,1
20150206,3845,158,7,20,4310,4439,222,1,1
20141223,1222,158,7,20,4364,4092,222,1,1
20140210,3579,158,7,22,4311,4037,222,2,1
20140628,5116,158,7,24,4361,4029,222,1,1
20150208,2204,158,7,20,4310,3999,222,1,1
20141223,3039,158,7,20,4310,3782,222,5,1
20140214,4123,158,7,24,4363,4029,222,1,1
20140629,1101,158,7,20,4361,3999,222,5,1
20150305,2889,158,7,22,4367,4037,222,1,1
20141225,4337,158,7,20,4310,4442,222,2,1
20140308,6147,158,7,20,4369,4612,222,1,1
20140717,1520,158,7,20,4310,3815,222,5,1
20150319,635,158,7,20,4361,3978,222,1,1
20150113,2890,158,7,20,4310,3788,222,1,1
20140322,595,158,7,20,4361,3999,222,10,1
20140809,1427,158,7,24,4363,4029,222,1,1
20150406,1444,158,7,20,4262,4205,222,1,1
20150123,2031,158,7,24,4263,4029,222,2,1
20140412,6844,158,7,20,4310,4519,222,1,1
20140901,649,158,7,24,4262,4029,222,1,1
20150425,5683,158,7,24,4363,4029,222,2,1
20150124,2423,158,7,20,4362,4290,222,2,1
20140502,5910,158,7,20,4367,3782,222,1,1
20140905,4957,158,7,20,4310,4114,222,1,1
20150427,4832,158,7,20,4362,3999,222,1,1
20150203,3912,158,7,20,4364,3782,222,1,1
20140521,1307,158,7,24,4369,4029,222,1,1
20140909,5978,158,7,20,4310,3741,222,1,1
20150428,2395,158,7,20,4310,3788,222,5,1
20150203,3912,158,7,20,4367,3782,222,1,1
20140521,4441,158,7,22,4361,4037,222,1,1
20140924,4569,158,7,20,4310,4483,222,10,1
20150512,2534,158,7,20,4361,3782,222,1,1
20150207,2400,158,7,20,4362,4154,222,1,1
20140603,2178,158,7,20,4368,3768,222,2,1
20141007,2096,158,7,24,4312,4029,222,1,1
20150519,2300,158,7,20,4369,4224,222,1,1
20150222,1991,158,7,24,4362,4029,222,3,1
20140622,1776,158,7,20,4361,4106,222,1,1
20141008,1609,158,7,20,4262,4224,222,1,1
